id,input,output,example_id
2387," ""abc""", 3," 1:
"
2387," ""aaa""", 6," 2:
"
2388," ""abc""", 3," 1:
"
2388," ""aaa""", 6," 2:
"
2389," ""abc""", 3," 1:
"
2389," ""aaa""", 6," 2:
"
2390," dictionary = [""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 1:
"
2390," dictionary = [""a"",""b"",""c""], sentence = ""aadsfasf absbs bbab cadsfafs"""," ""a a b c"""," 2:
"
2390," dictionary = [""a"", ""aa"", ""aaa"", ""aaaa""], sentence = ""a aa a aaaa aaa aaa aaa aaaaaa bbb baba ababa"""," ""a a a a a a a a bbb baba a"""," 3:
"
2390," dictionary = [""catt"",""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 4:
"
2390," dictionary = [""ac"",""ab""], sentence = ""it is abnormal that this solution is accepted"""," ""it is ab that this solution is ac"""," 5:
"
2391," dictionary = [""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 1:
"
2391," dictionary = [""a"",""b"",""c""], sentence = ""aadsfasf absbs bbab cadsfafs"""," ""a a b c"""," 2:
"
2391," dictionary = [""a"", ""aa"", ""aaa"", ""aaaa""], sentence = ""a aa a aaaa aaa aaa aaa aaaaaa bbb baba ababa"""," ""a a a a a a a a bbb baba a"""," 3:
"
2391," dictionary = [""catt"",""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 4:
"
2391," dictionary = [""ac"",""ab""], sentence = ""it is abnormal that this solution is accepted"""," ""it is ab that this solution is ac"""," 5:
"
2392," dictionary = [""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 1:
"
2392," dictionary = [""a"",""b"",""c""], sentence = ""aadsfasf absbs bbab cadsfafs"""," ""a a b c"""," 2:
"
2392," dictionary = [""a"", ""aa"", ""aaa"", ""aaaa""], sentence = ""a aa a aaaa aaa aaa aaa aaaaaa bbb baba ababa"""," ""a a a a a a a a bbb baba a"""," 3:
"
2392," dictionary = [""catt"",""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 4:
"
2392," dictionary = [""ac"",""ab""], sentence = ""it is abnormal that this solution is accepted"""," ""it is ab that this solution is ac"""," 5:
"
2393," dictionary = [""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 1:
"
2393," dictionary = [""a"",""b"",""c""], sentence = ""aadsfasf absbs bbab cadsfafs"""," ""a a b c"""," 2:
"
2393," dictionary = [""a"", ""aa"", ""aaa"", ""aaaa""], sentence = ""a aa a aaaa aaa aaa aaa aaaaaa bbb baba ababa"""," ""a a a a a a a a bbb baba a"""," 3:
"
2393," dictionary = [""catt"",""cat"",""bat"",""rat""], sentence = ""the cattle was rattled by the battery"""," ""the cat was rat by the bat"""," 4:
"
2393," dictionary = [""ac"",""ab""], sentence = ""it is abnormal that this solution is accepted"""," ""it is ab that this solution is ac"""," 5:
"
2394," ""RD"""," ""Radiant"""," 1:
"
2394," ""RDD"""," ""Dire"""," 2:
"
2395," ""RD"""," ""Radiant"""," 1:
"
2395," ""RDD"""," ""Dire"""," 2:
"
2396," ""RD"""," ""Radiant"""," 1:
"
2396," ""RDD"""," ""Dire"""," 2:
"
2397," ""RD"""," ""Radiant"""," 1:
"
2397," ""RDD"""," ""Dire"""," 2:
"
2398, 3, 3," 1:
"
2399, 3, 3," 1:
"
2400, 3, 3," 1:
"
2401, 3, 3," 1:
"
2402, N = 3, 3," 1:
"
2402, N = 7, 9," 2:
"
2403, N = 3, 3," 1:
"
2403, N = 7, 9," 2:
"
2404, N = 3, 3," 1:
"
2404, N = 7, 9," 2:
"
2405, N = 3, 3," 1:
"
2405, N = 7, 9," 2:
"
2406," root = [1,2,3,4,null,2,4,null,null,4]"," [[2,4],[4]]"," 1:
"
2406," root = [2,1,1]", [[1]]," 2:
"
2406," root = [2,2,2,3,null,3,null]"," [[2,3],[3]]"," 3:
"
2407," root = [1,2,3,4,null,2,4,null,null,4]"," [[2,4],[4]]"," 1:
"
2407," root = [2,1,1]", [[1]]," 2:
"
2407," root = [2,2,2,3,null,3,null]"," [[2,3],[3]]"," 3:
"
2408," root = [1,2,3,4,null,2,4,null,null,4]"," [[2,4],[4]]"," 1:
"
2408," root = [2,1,1]", [[1]]," 2:
"
2408," root = [2,2,2,3,null,3,null]"," [[2,3],[3]]"," 3:
"
2409," root = [1,2,3,4,null,2,4,null,null,4]"," [[2,4],[4]]"," 1:
"
2409," root = [2,1,1]", [[1]]," 2:
"
2409," root = [2,2,2,3,null,3,null]"," [[2,3],[3]]"," 3:
"
2410," root = [5,3,6,2,4,null,7], k = 9", true," 1:
"
2410," root = [5,3,6,2,4,null,7], k = 28", false," 2:
"
2410," root = [2,1,3], k = 4", true," 3:
"
2410," root = [2,1,3], k = 1", false," 4:
"
2410," root = [2,1,3], k = 3", true," 5:
"
2411," root = [5,3,6,2,4,null,7], k = 9", true," 1:
"
2411," root = [5,3,6,2,4,null,7], k = 28", false," 2:
"
2411," root = [2,1,3], k = 4", true," 3:
"
2411," root = [2,1,3], k = 1", false," 4:
"
2411," root = [2,1,3], k = 3", true," 5:
"
2412," root = [5,3,6,2,4,null,7], k = 9", true," 1:
"
2412," root = [5,3,6,2,4,null,7], k = 28", false," 2:
"
2412," root = [2,1,3], k = 4", true," 3:
"
2412," root = [2,1,3], k = 1", false," 4:
"
2412," root = [2,1,3], k = 3", true," 5:
"
2413," root = [5,3,6,2,4,null,7], k = 9", true," 1:
"
2413," root = [5,3,6,2,4,null,7], k = 28", false," 2:
"
2413," root = [2,1,3], k = 4", true," 3:
"
2413," root = [2,1,3], k = 1", false," 4:
"
2413," root = [2,1,3], k = 3", true," 5:
"
2414," nums = [3,2,1,6,0,5]"," [6,3,5,null,2,0,null,null,1]"," 1:
"
2414," nums = [3,2,1]"," [3,null,2,null,1]"," 2:
"
2415," nums = [3,2,1,6,0,5]"," [6,3,5,null,2,0,null,null,1]"," 1:
"
2415," nums = [3,2,1]"," [3,null,2,null,1]"," 2:
"
2416," nums = [3,2,1,6,0,5]"," [6,3,5,null,2,0,null,null,1]"," 1:
"
2416," nums = [3,2,1]"," [3,null,2,null,1]"," 2:
"
2417," nums = [3,2,1,6,0,5]"," [6,3,5,null,2,0,null,null,1]"," 1:
"
2417," nums = [3,2,1]"," [3,null,2,null,1]"," 2:
"
2418,     1    /   2,"[["""", ""1"", """"], [""2"", """", """"]]"," 1:
"
2418,     1    / \   2   3    \     4,"[["""", """", """", ""1"", """", """", """"], ["""", ""2"", """", """", """", ""3"", """"], ["""", """", ""4"", """", """", """", """"]]"," 2:
"
2418,      1     / \    2   5   /   3  / 4 ,"[["""",  """",  """", """",  """", """", """", ""1"", """",  """",  """",  """",  """", """", """"] ["""",  """",  """", ""2"", """", """", """", """",  """",  """",  """",  ""5"", """", """", """"] ["""",  ""3"", """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"] [""4"", """",  """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"]]"," 3:
"
2419,     1    /   2,"[["""", ""1"", """"], [""2"", """", """"]]"," 1:
"
2419,     1    / \   2   3    \     4,"[["""", """", """", ""1"", """", """", """"], ["""", ""2"", """", """", """", ""3"", """"], ["""", """", ""4"", """", """", """", """"]]"," 2:
"
2419,      1     / \    2   5   /   3  / 4 ,"[["""",  """",  """", """",  """", """", """", ""1"", """",  """",  """",  """",  """", """", """"] ["""",  """",  """", ""2"", """", """", """", """",  """",  """",  """",  ""5"", """", """", """"] ["""",  ""3"", """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"] [""4"", """",  """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"]]"," 3:
"
2420,     1    /   2,"[["""", ""1"", """"], [""2"", """", """"]]"," 1:
"
2420,     1    / \   2   3    \     4,"[["""", """", """", ""1"", """", """", """"], ["""", ""2"", """", """", """", ""3"", """"], ["""", """", ""4"", """", """", """", """"]]"," 2:
"
2420,      1     / \    2   5   /   3  / 4 ,"[["""",  """",  """", """",  """", """", """", ""1"", """",  """",  """",  """",  """", """", """"] ["""",  """",  """", ""2"", """", """", """", """",  """",  """",  """",  ""5"", """", """", """"] ["""",  ""3"", """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"] [""4"", """",  """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"]]"," 3:
"
2421,     1    /   2,"[["""", ""1"", """"], [""2"", """", """"]]"," 1:
"
2421,     1    / \   2   3    \     4,"[["""", """", """", ""1"", """", """", """"], ["""", ""2"", """", """", """", ""3"", """"], ["""", """", ""4"", """", """", """", """"]]"," 2:
"
2421,      1     / \    2   5   /   3  / 4 ,"[["""",  """",  """", """",  """", """", """", ""1"", """",  """",  """",  """",  """", """", """"] ["""",  """",  """", ""2"", """", """", """", """",  """",  """",  """",  ""5"", """", """", """"] ["""",  ""3"", """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"] [""4"", """",  """", """",  """", """", """", """",  """",  """",  """",  """",  """", """", """"]]"," 3:
"
2422," [1,2,4,-1,2], 2"," [1,3,5]"," 1:
"
2422," [1,2,4,-1,2], 1", []," 2:
"
2423," [1,2,4,-1,2], 2"," [1,3,5]"," 1:
"
2423," [1,2,4,-1,2], 1", []," 2:
"
2424," [1,2,4,-1,2], 2"," [1,3,5]"," 1:
"
2424," [1,2,4,-1,2], 1", []," 2:
"
2425," [1,2,4,-1,2], 2"," [1,3,5]"," 1:
"
2425," [1,2,4,-1,2], 1", []," 2:
"
2426," moves = ""UD""", true," 1:
"
2426," moves = ""LL""", false," 2:
"
2426," moves = ""RRDD""", false," 3:
"
2426," moves = ""LDRRLRUULR""", false," 4:
"
2427," moves = ""UD""", true," 1:
"
2427," moves = ""LL""", false," 2:
"
2427," moves = ""RRDD""", false," 3:
"
2427," moves = ""LDRRLRUULR""", false," 4:
"
2428," moves = ""UD""", true," 1:
"
2428," moves = ""LL""", false," 2:
"
2428," moves = ""RRDD""", false," 3:
"
2428," moves = ""LDRRLRUULR""", false," 4:
"
2429," moves = ""UD""", true," 1:
"
2429," moves = ""LL""", false," 2:
"
2429," moves = ""RRDD""", false," 3:
"
2429," moves = ""LDRRLRUULR""", false," 4:
"
2430," arr = [1,2,3,4,5], k = 4, x = 3"," [1,2,3,4]"," 1:
"
2430," arr = [1,2,3,4,5], k = 4, x = -1"," [1,2,3,4]"," 2:
"
2431," arr = [1,2,3,4,5], k = 4, x = 3"," [1,2,3,4]"," 1:
"
2431," arr = [1,2,3,4,5], k = 4, x = -1"," [1,2,3,4]"," 2:
"
2432," arr = [1,2,3,4,5], k = 4, x = 3"," [1,2,3,4]"," 1:
"
2432," arr = [1,2,3,4,5], k = 4, x = -1"," [1,2,3,4]"," 2:
"
2433," arr = [1,2,3,4,5], k = 4, x = 3"," [1,2,3,4]"," 1:
"
2433," arr = [1,2,3,4,5], k = 4, x = -1"," [1,2,3,4]"," 2:
"
2434," nums = [1,2,3,3,4,5]", true," 1:
"
2434," nums = [1,2,3,3,4,4,5,5]", true," 2:
"
2434," nums = [1,2,3,4,4,5]", false," 3:
"
2435," nums = [1,2,3,3,4,5]", true," 1:
"
2435," nums = [1,2,3,3,4,4,5,5]", true," 2:
"
2435," nums = [1,2,3,4,4,5]", false," 3:
"
2436," nums = [1,2,3,3,4,5]", true," 1:
"
2436," nums = [1,2,3,3,4,4,5,5]", true," 2:
"
2436," nums = [1,2,3,4,4,5]", false," 3:
"
2437," nums = [1,2,3,3,4,5]", true," 1:
"
2437," nums = [1,2,3,3,4,4,5,5]", true," 2:
"
2437," nums = [1,2,3,4,4,5]", false," 3:
"
2438, n = 9, 10," 1:
"
2439, n = 9, 10," 1:
"
2440, n = 9, 10," 1:
"
2441, n = 9, 10," 1:
"
2442,"[[1,1,1], [1,0,1], [1,1,1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"," 1:
"
2443,"[[1,1,1], [1,0,1], [1,1,1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"," 1:
"
2444,"[[1,1,1], [1,0,1], [1,1,1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"," 1:
"
2445,"[[1,1,1], [1,0,1], [1,1,1]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"," 1:
"
2446,            1         /   \        3     2       / \     \        5   3     9 , 4," 1:
"
2446,           1         /          3           / \             5   3     , 2," 2:
"
2446,           1         / \        3   2        /              5      , 2," 3:
"
2446,           1         / \        3   2       /     \        5       9      /         \    6           7, 8," 4:
"
2447,            1         /   \        3     2       / \     \        5   3     9 , 4," 1:
"
2447,           1         /          3           / \             5   3     , 2," 2:
"
2447,           1         / \        3   2        /              5      , 2," 3:
"
2447,           1         / \        3   2       /     \        5       9      /         \    6           7, 8," 4:
"
2448,            1         /   \        3     2       / \     \        5   3     9 , 4," 1:
"
2448,           1         /          3           / \             5   3     , 2," 2:
"
2448,           1         / \        3   2        /              5      , 2," 3:
"
2448,           1         / \        3   2       /     \        5       9      /         \    6           7, 8," 4:
"
2449,            1         /   \        3     2       / \     \        5   3     9 , 4," 1:
"
2449,           1         /          3           / \             5   3     , 2," 2:
"
2449,           1         / \        3   2        /              5      , 2," 3:
"
2449,           1         / \        3   2       /     \        5       9      /         \    6           7, 8," 4:
"
2450,         5   / \  10 10    /  \   2   3, True," 1:
"
2450,         1   / \  2  10    /  \   2   20, False," 2:
"
2451,         5   / \  10 10    /  \   2   3, True," 1:
"
2451,         1   / \  2  10    /  \   2   20, False," 2:
"
2452,         5   / \  10 10    /  \   2   3, True," 1:
"
2452,         1   / \  2  10    /  \   2   20, False," 2:
"
2453,         5   / \  10 10    /  \   2   3, True," 1:
"
2453,         1   / \  2  10    /  \   2   20, False," 2:
"
2454," ""aaabbb""", 2," 1:
"
2454," ""aba""", 2," 2:
"
2455," ""aaabbb""", 2," 1:
"
2455," ""aba""", 2," 2:
"
2456," ""aaabbb""", 2," 1:
"
2456," ""aba""", 2," 2:
"
2457," ""aaabbb""", 2," 1:
"
2457," ""aba""", 2," 2:
"
2458," nums = [4,2,3]", true," 1:
"
2458," nums = [4,2,1]", false," 2:
"
2459," nums = [4,2,3]", true," 1:
"
2459," nums = [4,2,1]", false," 2:
"
2460," nums = [4,2,3]", true," 1:
"
2460," nums = [4,2,1]", false," 2:
"
2461," nums = [4,2,3]", true," 1:
"
2461," nums = [4,2,1]", false," 2:
"
2462," [113, 215, 221]", 12," 1:
"
2462," [113, 221]", 4," 2:
"
2463," [113, 215, 221]", 12," 1:
"
2463," [113, 221]", 4," 2:
"
2464," [113, 215, 221]", 12," 1:
"
2464," [113, 221]", 4," 2:
"
2465," [113, 215, 221]", 12," 1:
"
2465," [113, 221]", 4," 2:
"
2466," n = 3, k = 1"," [1, 2, 3]"," 1:
"
2466," n = 3, k = 2"," [1, 3, 2]"," 2:
"
2467," n = 3, k = 1"," [1, 2, 3]"," 1:
"
2467," n = 3, k = 2"," [1, 3, 2]"," 2:
"
2468," n = 3, k = 1"," [1, 2, 3]"," 1:
"
2468," n = 3, k = 2"," [1, 3, 2]"," 2:
"
2469," n = 3, k = 1"," [1, 2, 3]"," 1:
"
2469," n = 3, k = 2"," [1, 3, 2]"," 2:
"
2470," m = 3, n = 3, k = 5", ," 1:
"
2470," m = 2, n = 3, k = 6", ," 2:
"
2471," m = 3, n = 3, k = 5", ," 1:
"
2471," m = 2, n = 3, k = 6", ," 2:
"
2472," m = 3, n = 3, k = 5", ," 1:
"
2472," m = 2, n = 3, k = 6", ," 2:
"
2473," m = 3, n = 3, k = 5", ," 1:
"
2473," m = 2, n = 3, k = 6", ," 2:
"
2474," root = [1,0,2], low = 1, high = 2"," [1,null,2]"," 1:
"
2474," root = [3,0,4,null,2,null,null,1], low = 1, high = 3"," [3,2,null,1]"," 2:
"
2474," root = [1], low = 1, high = 2", [1]," 3:
"
2474," root = [1,null,2], low = 1, high = 3"," [1,null,2]"," 4:
"
2474," root = [1,null,2], low = 2, high = 4", [2]," 5:
"
2475," root = [1,0,2], low = 1, high = 2"," [1,null,2]"," 1:
"
2475," root = [3,0,4,null,2,null,null,1], low = 1, high = 3"," [3,2,null,1]"," 2:
"
2475," root = [1], low = 1, high = 2", [1]," 3:
"
2475," root = [1,null,2], low = 1, high = 3"," [1,null,2]"," 4:
"
2475," root = [1,null,2], low = 2, high = 4", [2]," 5:
"
2476," root = [1,0,2], low = 1, high = 2"," [1,null,2]"," 1:
"
2476," root = [3,0,4,null,2,null,null,1], low = 1, high = 3"," [3,2,null,1]"," 2:
"
2476," root = [1], low = 1, high = 2", [1]," 3:
"
2476," root = [1,null,2], low = 1, high = 3"," [1,null,2]"," 4:
"
2476," root = [1,null,2], low = 2, high = 4", [2]," 5:
"
2477," root = [1,0,2], low = 1, high = 2"," [1,null,2]"," 1:
"
2477," root = [3,0,4,null,2,null,null,1], low = 1, high = 3"," [3,2,null,1]"," 2:
"
2477," root = [1], low = 1, high = 2", [1]," 3:
"
2477," root = [1,null,2], low = 1, high = 3"," [1,null,2]"," 4:
"
2477," root = [1,null,2], low = 2, high = 4", [2]," 5:
"
2478, 2736, 7236," 1:
"
2478, 9973, 9973," 2:
"
2479, 2736, 7236," 1:
"
2479, 9973, 9973," 2:
"
2480, 2736, 7236," 1:
"
2480, 9973, 9973," 2:
"
2481, 2736, 7236," 1:
"
2481, 9973, 9973," 2:
"
2482," root = [2,2,5,null,null,5,7]", 5," 1:
"
2482," root = [2,2,2]", -1," 2:
"
2483," root = [2,2,5,null,null,5,7]", 5," 1:
"
2483," root = [2,2,2]", -1," 2:
"
2484," root = [2,2,5,null,null,5,7]", 5," 1:
"
2484," root = [2,2,2]", -1," 2:
"
2485," root = [2,2,5,null,null,5,7]", 5," 1:
"
2485," root = [2,2,2]", -1," 2:
"
2486," n = 1, m = 1.", 2," 1:
"
2486," n = 2, m = 1.", 3," 2:
"
2486," n = 3, m = 1.", 4," 3:
"
2487," n = 1, m = 1.", 2," 1:
"
2487," n = 2, m = 1.", 3," 2:
"
2487," n = 3, m = 1.", 4," 3:
"
2488," n = 1, m = 1.", 2," 1:
"
2488," n = 2, m = 1.", 3," 2:
"
2488," n = 3, m = 1.", 4," 3:
"
2489," n = 1, m = 1.", 2," 1:
"
2489," n = 2, m = 1.", 3," 2:
"
2489," n = 3, m = 1.", 4," 3:
"
2490," nums = [1,3,5,4,7]", 2," 1:
"
2490," nums = [2,2,2,2,2]", 5," 2:
"
2491," nums = [1,3,5,4,7]", 2," 1:
"
2491," nums = [2,2,2,2,2]", 5," 2:
"
2492," nums = [1,3,5,4,7]", 2," 1:
"
2492," nums = [2,2,2,2,2]", 5," 2:
"
2493," nums = [1,3,5,4,7]", 2," 1:
"
2493," nums = [2,2,2,2,2]", 5," 2:
"
2494," nums = [1,3,5,4,7]", 3," 1:
"
2494," nums = [2,2,2,2,2]", 1," 2:
"
2495," nums = [1,3,5,4,7]", 3," 1:
"
2495," nums = [2,2,2,2,2]", 1," 2:
"
2496," nums = [1,3,5,4,7]", 3," 1:
"
2496," nums = [2,2,2,2,2]", 1," 2:
"
2497," nums = [1,3,5,4,7]", 3," 1:
"
2497," nums = [2,2,2,2,2]", 1," 2:
"
2498," forest = [[1,2,3],[0,0,4],[7,6,5]]", 6," 1:
"
2498," forest = [[1,2,3],[0,0,0],[7,6,5]]", -1," 2:
"
2498," forest = [[2,3,4],[0,0,5],[8,7,6]]", 6," 3:
"
2499," forest = [[1,2,3],[0,0,4],[7,6,5]]", 6," 1:
"
2499," forest = [[1,2,3],[0,0,0],[7,6,5]]", -1," 2:
"
2499," forest = [[2,3,4],[0,0,5],[8,7,6]]", 6," 3:
"
2500," forest = [[1,2,3],[0,0,4],[7,6,5]]", 6," 1:
"
2500," forest = [[1,2,3],[0,0,0],[7,6,5]]", -1," 2:
"
2500," forest = [[2,3,4],[0,0,5],[8,7,6]]", 6," 3:
"
2501," forest = [[1,2,3],[0,0,4],[7,6,5]]", 6," 1:
"
2501," forest = [[1,2,3],[0,0,0],[7,6,5]]", -1," 2:
"
2501," forest = [[2,3,4],[0,0,5],[8,7,6]]", 6," 3:
"
2510," s = ""()""", true," 1:
"
2510," s = ""(*)""", true," 2:
"
2510," s = ""(*))""", true," 3:
"
2511," s = ""()""", true," 1:
"
2511," s = ""(*)""", true," 2:
"
2511," s = ""(*))""", true," 3:
"
2512," s = ""()""", true," 1:
"
2512," s = ""(*)""", true," 2:
"
2512," s = ""(*))""", true," 3:
"
2513," s = ""()""", true," 1:
"
2513," s = ""(*)""", true," 2:
"
2513," s = ""(*))""", true," 3:
"
2514," [4, 1, 8, 7]", True," 1:
"
2514," [1, 2, 1, 2]", False," 2:
"
2515," [4, 1, 8, 7]", True," 1:
"
2515," [1, 2, 1, 2]", False," 2:
"
2516," [4, 1, 8, 7]", True," 1:
"
2516," [1, 2, 1, 2]", False," 2:
"
2517," [4, 1, 8, 7]", True," 1:
"
2517," [1, 2, 1, 2]", False," 2:
"
2518," ""aba""", True," 1:
"
2518," ""abca""", True," 2:
"
2519," ""aba""", True," 1:
"
2519," ""abca""", True," 2:
"
2520," ""aba""", True," 1:
"
2520," ""abca""", True," 2:
"
2521," ""aba""", True," 1:
"
2521," ""abca""", True," 2:
"
2522," time = ""19:34"""," ""19:39"""," 1:
"
2522," time = ""23:59"""," ""22:22"""," 2:
"
2523," time = ""19:34"""," ""19:39"""," 1:
"
2523," time = ""23:59"""," ""22:22"""," 2:
"
2524," time = ""19:34"""," ""19:39"""," 1:
"
2524," time = ""23:59"""," ""22:22"""," 2:
"
2525," time = ""19:34"""," ""19:39"""," 1:
"
2525," time = ""23:59"""," ""22:22"""," 2:
"
2526," ops = [""5"",""2"",""C"",""D"",""+""]", 30," 1:
"
2526," ops = [""5"",""-2"",""4"",""C"",""D"",""9"",""+"",""+""]", 27," 2:
"
2526," ops = [""1""]", 1," 3:
"
2527," ops = [""5"",""2"",""C"",""D"",""+""]", 30," 1:
"
2527," ops = [""5"",""-2"",""4"",""C"",""D"",""9"",""+"",""+""]", 27," 2:
"
2527," ops = [""1""]", 1," 3:
"
2528," ops = [""5"",""2"",""C"",""D"",""+""]", 30," 1:
"
2528," ops = [""5"",""-2"",""4"",""C"",""D"",""9"",""+"",""+""]", 27," 2:
"
2528," ops = [""1""]", 1," 3:
"
2529," ops = [""5"",""2"",""C"",""D"",""+""]", 30," 1:
"
2529," ops = [""5"",""-2"",""4"",""C"",""D"",""9"",""+"",""+""]", 27," 2:
"
2529," ops = [""1""]", 1," 3:
"
2530," bulbs = [1,3,2], k = 1", 2," 1:
"
2530," bulbs = [1,2,3], k = 1", -1," 2:
"
2531," bulbs = [1,3,2], k = 1", 2," 1:
"
2531," bulbs = [1,2,3], k = 1", -1," 2:
"
2532," bulbs = [1,3,2], k = 1", 2," 1:
"
2532," bulbs = [1,2,3], k = 1", -1," 2:
"
2533," bulbs = [1,3,2], k = 1", 2," 1:
"
2533," bulbs = [1,2,3], k = 1", -1," 2:
"
2534," [[1,2], [1,3], [2,3]]"," [2,3]"," 1:
"
2534," [[1,2], [2,3], [3,4], [1,4], [1,5]]"," [1,4]"," 2:
"
2535," [[1,2], [1,3], [2,3]]"," [2,3]"," 1:
"
2535," [[1,2], [2,3], [3,4], [1,4], [1,5]]"," [1,4]"," 2:
"
2536," [[1,2], [1,3], [2,3]]"," [2,3]"," 1:
"
2536," [[1,2], [2,3], [3,4], [1,4], [1,5]]"," [1,4]"," 2:
"
2537," [[1,2], [1,3], [2,3]]"," [2,3]"," 1:
"
2537," [[1,2], [2,3], [3,4], [1,4], [1,5]]"," [1,4]"," 2:
"
2538," edges = [[1,2],[1,3],[2,3]]"," [2,3]"," 1:
"
2538," edges = [[1,2],[2,3],[3,4],[4,1],[1,5]]"," [4,1]"," 2:
"
2539," edges = [[1,2],[1,3],[2,3]]"," [2,3]"," 1:
"
2539," edges = [[1,2],[2,3],[3,4],[4,1],[1,5]]"," [4,1]"," 2:
"
2540," edges = [[1,2],[1,3],[2,3]]"," [2,3]"," 1:
"
2540," edges = [[1,2],[2,3],[3,4],[4,1],[1,5]]"," [4,1]"," 2:
"
2541," edges = [[1,2],[1,3],[2,3]]"," [2,3]"," 1:
"
2541," edges = [[1,2],[2,3],[3,4],[4,1],[1,5]]"," [4,1]"," 2:
"
2542," a = ""abcd"", b = ""cdabcdab""", 3," 1:
"
2542," a = ""a"", b = ""aa""", 2," 2:
"
2542," a = ""a"", b = ""a""", 1," 3:
"
2542," a = ""abc"", b = ""wxyz""", -1," 4:
"
2543," a = ""abcd"", b = ""cdabcdab""", 3," 1:
"
2543," a = ""a"", b = ""aa""", 2," 2:
"
2543," a = ""a"", b = ""a""", 1," 3:
"
2543," a = ""abc"", b = ""wxyz""", -1," 4:
"
2544," a = ""abcd"", b = ""cdabcdab""", 3," 1:
"
2544," a = ""a"", b = ""aa""", 2," 2:
"
2544," a = ""a"", b = ""a""", 1," 3:
"
2544," a = ""abc"", b = ""wxyz""", -1," 4:
"
2545," a = ""abcd"", b = ""cdabcdab""", 3," 1:
"
2545," a = ""a"", b = ""aa""", 2," 2:
"
2545," a = ""a"", b = ""a""", 1," 3:
"
2545," a = ""abc"", b = ""wxyz""", -1," 4:
"
2546," root = [5,4,5,1,1,5]", 2," 1:
"
2546," root = [1,4,5,4,4,5]", 2," 2:
"
2547," root = [5,4,5,1,1,5]", 2," 1:
"
2547," root = [1,4,5,4,4,5]", 2," 2:
"
2548," root = [5,4,5,1,1,5]", 2," 1:
"
2548," root = [1,4,5,4,4,5]", 2," 2:
"
2549," root = [5,4,5,1,1,5]", 2," 1:
"
2549," root = [1,4,5,4,4,5]", 2," 2:
"
2550," 3, 2, 0, 0", 0.0625,":
"
2551," 3, 2, 0, 0", 0.0625,":
"
2552," 3, 2, 0, 0", 0.0625,":
"
2553," 3, 2, 0, 0", 0.0625,":
"
2554," [1,2,1,2,6,7,5,1], 2"," [0, 3, 5]",":
"
2555," [1,2,1,2,6,7,5,1], 2"," [0, 3, 5]",":
"
2556," [1,2,1,2,6,7,5,1], 2"," [0, 3, 5]",":
"
2557," [1,2,1,2,6,7,5,1], 2"," [0, 3, 5]",":
"
2558," [[1, 5, [2, 3]], [2, 3, []], [3, 3, []]], 1", 11," 1:
"
2559," [[1, 5, [2, 3]], [2, 3, []], [3, 3, []]], 1", 11," 1:
"
2560," [[1, 5, [2, 3]], [2, 3, []], [3, 3, []]], 1", 11," 1:
"
2561," [[1, 5, [2, 3]], [2, 3, []], [3, 3, []]], 1", 11," 1:
"
2562,"[""with"", ""example"", ""science""], ""thehat""",3," 1:
"
2562,"[""notice"", ""possible""], ""basicbasic""",-1," 2:
"
2563,"[""with"", ""example"", ""science""], ""thehat""",3," 1:
"
2563,"[""notice"", ""possible""], ""basicbasic""",-1," 2:
"
2564,"[""with"", ""example"", ""science""], ""thehat""",3," 1:
"
2564,"[""notice"", ""possible""], ""basicbasic""",-1," 2:
"
2565,"[""with"", ""example"", ""science""], ""thehat""",3," 1:
"
2565,"[""notice"", ""possible""], ""basicbasic""",-1," 2:
"
2566," [""i"", ""love"", ""leetcode"", ""i"", ""love"", ""coding""], k = 2"," [""i"", ""love""]"," 1:
"
2566," [""the"", ""day"", ""is"", ""sunny"", ""the"", ""the"", ""the"", ""sunny"", ""is"", ""is""], k = 4"," [""the"", ""is"", ""sunny"", ""day""]"," 2:
"
2567," [""i"", ""love"", ""leetcode"", ""i"", ""love"", ""coding""], k = 2"," [""i"", ""love""]"," 1:
"
